stationNumber,stationName,latitude,longitude,date,precip_in,aorc_in
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-24,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-25,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-26,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-27,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-28,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-29,0.0,0.04724409519218085
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-30,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-01-31,0.0,0.2992126028838121
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-01,0.77,0.4448818963930364
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-02,0.05,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-03,0.22,0.2007874045667686
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-06,0.0,0.25984252355699466
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-07,0.24,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-08,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-11,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-13,0.19,0.240157483893586
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-14,0.04,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-25,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-26,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-27,0.02,0.14173228557654255
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-02-28,0.06,0.027559055528772164
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-01,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-02,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-03,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-06,0.39,0.48031496778717203
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-07,0.07,0.10629921418240693
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-08,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-09,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-10,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-11,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-13,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-14,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-15,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-16,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-17,0.83,1.8346456966296891
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-18,1.27,0.06692913485558953
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-20,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-21,0.26,0.3464566980759929
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-22,0.11,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-24,0.0,0.5866141819695789
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-25,0.67,0.0944881903843617
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-26,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-27,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-28,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-29,0.05,0.039370079326817374
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-30,0.1,0.09055118245167997
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-03-31,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-01,0.19,0.2834645711530851
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-02,0.05,0.0314960634614539
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-03,0.15,0.33464567427794767
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-04,0.17,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-05,0.0,0.11811023798045213
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-08,0.4,0.16141732523995123
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-09,0.05,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-10,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-11,0.04,0.0944881903843617
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-12,0.49,0.4566929201910815
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-15,0.2,0.20866142043213207
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-16,0.05,0.02755905552877216
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-17,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-18,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-20,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-21,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-22,0.08,0.09842519831704344
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-24,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-25,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-26,0.0,0.5787401661042154
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-27,0.9,0.18503937283604166
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-28,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-29,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-04-30,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-01,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-02,0.26,0.3307086663452659
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-03,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-05,0.03,0.07480315072095302
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-06,0.0,0.24015748389358596
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-07,0.11,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-08,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-09,0.0,1.2677165543235194
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-10,1.63,0.2992126028838121
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-11,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-13,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-14,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-17,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-18,0.01,0.003937007932681738
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-20,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-21,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-22,0.03,2.1062992439847297
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-23,3.75,1.7795275855721455
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-24,0.02,0.039370079326817374
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-25,0.03,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-26,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-27,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-28,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-29,0.13,0.1456692935092243
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-30,0.06,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-05-31,0.3,0.29133858701844856
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-01,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-02,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-03,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-06,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-07,0.0,0.5354330788447164
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-08,0.57,0.007874015865363475
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-09,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-10,0.08,0.6574803247578501
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-11,0.49,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-13,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-14,0.0,0.08661417451899822
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-15,0.05,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-16,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-17,0.0,0.06692913485558954
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-18,0.04,0.011811023798045212
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-20,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-21,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-22,0.0,0.011811023798045212
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-24,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-25,0.0,0.023622047596090424
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-28,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-29,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-06-30,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-01,0.0,0.011811023798045214
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-02,0.05,0.10236220624972517
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-03,0.03,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-04,1.19,0.8464567055265735
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-06,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-07,0.0,0.05905511899022606
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-20,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-21,0.0,0.01574803173072695
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-22,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-24,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-25,0.0,0.25196850769163115
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-26,0.15,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-27,0.0,0.05905511899022606
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-28,0.02,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-29,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-30,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-07-31,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-01,0.46,0.5511811105754433
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-02,0.05,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-03,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-06,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-07,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-08,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-09,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-10,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-11,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-13,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-14,0.0,0.003937007932681738
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-15,0.0,0.01574803173072695
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-16,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-17,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-18,0.0,0.01574803173072695
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-20,0.0,0.2125984283648138
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-21,0.95,0.8464567055265736
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-22,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-24,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-25,0.07,0.007874015865363475
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-26,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-27,0.0,0.019685039663408687
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-28,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-29,0.0,0.011811023798045214
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-30,0.45,0.6496063088924866
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-08-31,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-01,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-02,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-03,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-05,0.06,0.0629921269229078
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-06,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-07,0.04,1.0157480466318882
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-08,0.94,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-09,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-10,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-11,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-13,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-14,0.0,0.11417323004777039
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-15,0.19,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-16,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-17,0.0,0.007874015865363475
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-18,0.04,0.019685039663408687
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-20,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-21,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-22,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-23,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-24,0.11,1.2519685225927926
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-25,0.91,2.925196893982531
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-26,2.18,0.003937007932681738
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-27,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-28,0.06,0.04724409519218085
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-29,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-09-30,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-01,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-02,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-03,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-06,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-07,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-08,0.0,0.870078753122664
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-09,0.87,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-10,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-11,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-12,0.0,0.795275602401711
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-13,1.82,2.2204724740325
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-14,1.16,0.8346456817285282
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-15,0.25,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-16,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-17,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-18,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-20,0.0,0.6338582771617597
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-21,0.52,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-22,0.0,0.0629921269229078
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-23,0.08,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-24,0.0,0.011811023798045212
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-25,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-26,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-27,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-28,0.03,0.051181103124862584
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-29,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-30,0.04,0.16141732523995123
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-10-31,1.73,1.2716535622562013
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-01,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-02,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-03,0.0,0.12992126177849733
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-04,0.21,0.13385826971117906
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-06,0.03,0.05511811105754433
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-07,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-08,0.0,0.051181103124862584
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-09,0.04,0.6811023723539406
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-10,1.55,0.3779527615374468
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-11,0.06,0.03543307139413564
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-12,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-13,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-14,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-15,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-16,0.75,0.795275602401711
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-17,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-18,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-19,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-20,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-21,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-22,0.01,0.34251969014331113
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-23,0.42,0.01574803173072695
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-24,0.01,0.007874015865363475
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-25,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-26,0.27,0.24015748389358596
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-27,0.01,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-28,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-29,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-11-30,0.0,0.14173228557654255
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-01,1.0,0.7874015865363474
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-02,0.0,0.5314960709120345
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-03,0.94,0.2913385870184486
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-04,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-05,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-06,0.0,0.04330708725949911
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-07,0.03,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-08,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-09,0.0,0.0
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-10,0.0,0.05511811105754432
MA-PL-66,Marion 1.3 N,41.7223161,-70.7591872,2025-12-11,0.01,0.023622047596090424
